mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,tempo,spectral_centroid,zcr,rms,label
-173.71587,137.14024,-23.767645,26.991734,-16.687658,4.214371,-12.582616,5.8545575,-2.8846714,-1.1866823,-1.9771532,1.8001543,-3.0044107,161.4990234375,1410.675357056213,0.06298072271671827,0.14286481,blues
-287.92355,123.97102,5.4561224,33.684544,1.0892011,14.704721,-4.898606,8.653276,0.7827978,6.5667357,-4.87944,-3.1806588,-5.557003,161.4990234375,1353.3291189300633,0.04395891785990712,0.065684564,blues
-207.20874,132.79709,-15.460706,60.99486,0.7102411,12.461279,1.1609277,-1.5278946,-17.901815,8.369234,-2.4538186,-0.5966887,0.36881658,184.5703125,1361.1004062354928,0.06912392064144737,0.11902389,blues
-209.7822,124.46592,10.285805,47.030174,6.4823856,15.417021,-2.0100777,6.735786,-21.54862,10.728498,-5.532432,-2.202038,-3.0517268,107.666015625,1324.3317542217217,0.051417300575657895,0.11318897,blues
-305.69858,113.04164,12.1149,45.039444,17.739239,14.59463,4.157129,0.24009785,-7.013088,13.649845,8.923058,1.3016899,5.9521284,151.99908088235293,1172.2763008557504,0.045045834945820436,0.06693625,blues
-238.53304,120.08829,-4.2245555,42.310043,5.9163294,13.914182,5.3575773,1.9037088,-16.92988,12.339311,3.9409604,-1.390677,0.01479212,103.359375,1420.4114787701458,0.0637176797116873,0.080638945,blues
-233.79489,120.66705,-3.1675608,39.53927,3.8588552,18.839672,-3.6889172,4.431845,-14.975374,17.571033,1.8447447,2.538607,-1.2386856,198.76802884615384,1455.0424713768246,0.061350725014512386,0.08141902,blues
-245.7541,140.48093,-2.7714393,60.42012,18.9254,9.837099,3.5665774,0.5361875,-16.36736,6.6298547,7.269149,-4.015731,1.6074536,172.265625,1088.7781161784512,0.04832397083010836,0.09325911,blues
-252.51877,104.93699,15.316828,42.673477,6.7626176,21.623579,-1.3132769,5.6919327,-16.619516,12.161627,-1.9679495,1.9697651,-0.88895833,83.35433467741936,1537.56091926741,0.056131935710139316,0.07964064,blues
-236.6889,138.40428,-4.923575,47.647713,5.1523767,8.895284,0.4828563,-3.801668,-14.974891,10.432587,-0.35396168,0.7883457,1.7829305,123.046875,1195.4133983085592,0.05887114817143963,0.09763429,blues
-230.42657,127.100525,7.1453543,39.784317,1.9449425,17.40534,-5.639429,8.25213,-18.104385,13.842513,-3.760913,2.5718598,-4.3208055,135.99917763157896,1389.9522837601053,0.05256015080785604,0.07535405,blues
-264.67847,138.85834,11.156024,48.538254,14.895925,20.584368,3.2051423,1.2625881,-15.847021,15.986576,3.3616717,-1.513741,1.892155,99.38401442307692,1046.7275070203577,0.04793735185274768,0.101118095,blues
-233.85751,136.17209,3.2713184,48.931213,8.685134,13.97951,5.354868,0.39087027,-13.504575,16.856106,5.130938,-2.2318795,3.9640331,95.703125,1156.2023631215009,0.05861340218653251,0.1134315,blues
-227.26886,137.7307,-14.493466,63.555702,5.612641,11.984639,1.885552,-1.8633766,-7.6205554,-2.4471745,-2.8867247,-9.429529,-10.923913,184.5703125,1210.4571260262846,0.052482675841718264,0.101914905,blues
-274.31186,130.41371,-6.3928003,70.405014,13.269141,9.461283,7.7256403,-1.2474908,-0.57758844,-2.3025885,3.783147,0.08482337,-0.93943614,103.359375,1120.3909802285903,0.047297899937113,0.08696161,blues
-249.2894,130.98703,0.67739016,66.68578,17.897806,4.6237364,6.5983086,1.24905,1.4163893,-1.579142,-0.9626631,-3.5719957,-2.9279816,92.28515625,1109.721378629315,0.05172493288022446,0.089179605,blues
-284.69736,108.8052,9.088283,51.22274,18.091757,7.612261,8.779499,2.362829,0.005786246,2.2509663,4.2050996,-3.293317,1.6082983,83.35433467741936,1198.754498572217,0.051987591911764705,0.076938555,blues
-228.25067,130.3444,-23.29129,70.1721,1.1422709,7.6024475,0.90993816,1.9782515,-6.167008,-9.396024,-2.5628405,-4.522894,-0.26295033,92.28515625,1391.4439037459135,0.07235897288602941,0.09572528,blues
-248.98674,139.0672,-16.2825,57.117985,20.192654,10.188038,4.5439763,0.3312788,-7.87795,-3.4479153,-2.646489,-2.8313823,-0.9021666,103.359375,1115.541195251936,0.04802843217879257,0.09958247,blues
-233.75082,101.178276,17.649765,23.733782,2.0820305,25.941927,-16.958853,15.098037,-22.278717,4.3951244,-23.207405,-6.057174,-5.068858,129.19921875,1649.2877536970097,0.05292636174535604,0.124669306,blues
-206.96808,117.792984,23.23588,28.297827,-1.1239153,18.862036,-21.949682,17.849985,-25.585644,2.1299253,-17.794416,-8.015903,-17.607277,151.99908088235293,1378.96577648813,0.03937580120452786,0.17003015,blues
-221.83113,110.83949,18.616821,30.920137,3.295923,22.587362,-20.416351,12.118736,-26.350498,-4.367485,-26.413198,-13.0451,-12.654766,151.99908088235293,1331.0365912698594,0.04296723829334365,0.1515323,blues
-288.8077,105.89604,18.777039,23.710392,5.7118816,25.549088,-13.47376,12.428972,-11.942034,1.5714257,-15.63591,-6.6506157,-11.713253,143.5546875,1309.6646971460584,0.03939318583107585,0.101156905,blues
-239.03807,108.65722,34.151894,30.23917,-0.47574326,27.292637,-21.379398,14.150509,-24.510178,-1.8840464,-28.050291,-11.256651,-16.47693,151.99908088235293,1430.5981944868504,0.04196988982681889,0.13312429,blues
-217.23868,105.792366,15.617071,25.256382,-1.4402742,30.18982,-17.71522,17.318172,-27.209528,4.339167,-20.059492,-10.695945,-14.220667,184.5703125,1536.7310778930728,0.04570040392801858,0.13591798,blues
-171.8102,120.280624,15.327536,21.090452,-5.4192986,24.189468,-24.138222,18.551985,-22.348906,1.3031794,-20.763931,-4.9888506,-17.118929,129.19921875,1507.1047288496127,0.045430186363196595,0.17330876,blues
-200.19609,116.34013,18.00621,25.313564,0.29173443,24.192476,-22.255909,11.186425,-26.848732,-7.6384597,-24.889929,-12.015525,-17.017954,151.99908088235293,1247.4080160193944,0.03690378289473684,0.19774859,blues
-328.68088,102.71113,19.895552,26.732681,7.151481,22.704802,-6.9743266,12.781994,-10.7257805,-0.4336611,-12.373165,-8.907053,-9.2401085,123.046875,1188.1011591132924,0.04816032858455882,0.069129966,blues
-192.69382,111.18816,21.37331,26.392143,-0.64837533,23.48088,-25.470797,16.924429,-16.979984,5.79015,-25.725246,-5.045352,-17.632244,86.1328125,1513.5200525685514,0.044378038530379256,0.1680856,blues
-301.70715,111.53472,21.896408,16.14818,8.19624,22.085073,-8.614954,1.4815573,-17.084373,-8.345809,-17.013063,-10.57562,-15.689096,117.45383522727273,1151.3780299215705,0.03533878857875387,0.08583747,blues
-110.284325,90.705605,-2.528311,74.052734,-11.746768,39.214577,-13.1743,20.531588,-17.167608,12.827254,-21.434446,5.952132,-8.032604,172.265625,2272.517619263623,0.09765700585332818,0.13483502,blues
-107.18975,88.47057,-4.1777873,55.48549,-8.01038,38.416542,-6.402575,28.576523,-19.820787,13.252739,-19.239794,12.076225,-4.583088,129.19921875,2390.7715766040615,0.10228887504837461,0.12912002,blues
-159.56772,69.78482,-4.3918796,76.851135,3.9159086,45.167534,-4.867353,32.200516,-9.796341,7.812512,-21.826967,9.68244,-2.5915892,89.10290948275862,2302.0756478879343,0.09786448759191177,0.11095126,blues
-109.195,100.62705,-8.620549,47.36422,-6.559237,39.620792,-8.523994,29.564737,-16.583515,13.170685,-24.20932,6.5919027,-8.641899,129.19921875,2155.6312958781195,0.08716538373161764,0.12724723,blues
-109.53234,86.9265,-8.624988,64.4895,-6.3060327,43.64582,-8.293101,28.546427,-14.08159,8.136633,-21.490425,11.086615,-5.094467,135.99917763157896,2279.265543032408,0.09257049088138544,0.136178,blues
-163.24313,89.78489,12.977459,80.69248,3.6667745,39.74513,-5.4003787,26.49867,-13.163737,2.7070131,-20.552906,6.0071893,-2.9081323,129.19921875,1739.0461604116058,0.048051863631965945,0.14830446,blues
-182.66501,90.68653,14.118146,67.55459,2.6876106,38.431614,-8.420627,24.123554,-13.787512,4.8449693,-16.676622,5.823079,-5.1492887,123.046875,1912.443629773089,0.05842595056114551,0.1025371,blues
-149.97588,93.640755,6.3362436,71.51115,-8.113178,36.212017,-9.784973,17.641598,-21.119005,-0.12590301,-22.20099,5.435663,-7.4677796,151.99908088235293,2013.364449506875,0.07534497145897832,0.11219596,blues
-106.34815,102.64147,-20.172258,59.37521,-9.967278,33.70612,-14.182176,23.516735,-13.329085,16.02607,-18.923176,7.8317676,-7.8003836,123.046875,2148.749819335174,0.09881232766544118,0.12392563,blues
-255.97383,110.82752,21.460571,67.588135,4.288311,43.11846,-4.508348,10.442597,-8.718592,1.6548898,-20.58779,-2.430674,-7.144061,123.046875,1318.6237037811225,0.03997292533378483,0.08856345,blues
-83.00168,107.06744,-25.32368,57.122074,0.08129869,34.708904,-11.047215,20.53328,-11.220151,14.839782,-10.229966,12.542858,-9.772627,135.99917763157896,1945.6207939267476,0.08580598152089783,0.18233933,blues
-55.59663,114.9512,-37.06935,64.90438,-7.164943,15.254702,-16.23533,18.643576,-9.752286,21.46539,-5.6520977,12.78424,-16.537031,99.38401442307692,1977.1089040094187,0.1066270952254257,0.19665055,blues
-225.30031,117.64152,-14.544606,64.80238,12.931657,19.029236,10.688534,9.883124,-2.382837,11.688008,1.5453439,3.049367,-7.628483,151.99908088235293,1443.2688618053,0.06719384916795666,0.098878264,blues
-76.75777,105.77048,-43.208836,60.950108,-8.791272,21.24678,-12.877674,18.621216,-11.3991165,14.550057,-6.057422,12.74034,-9.374367,103.359375,2171.1586190945404,0.13280229598006965,0.16826628,blues
-58.0011,109.01412,-36.218388,64.04036,1.4301568,26.315119,-17.482681,20.431019,-9.543071,18.177134,-6.057144,13.878273,-11.2975645,89.10290948275862,2030.3725287964605,0.10338599615421827,0.20081738,blues
-98.69757,104.80118,-35.10867,60.695045,-2.839327,22.231003,-7.8374567,19.03072,-11.578803,17.021759,-5.3873515,12.199111,-9.960819,135.99917763157896,2032.120014161525,0.11316673822078173,0.15775262,blues
-145.42918,102.859566,-12.5421295,56.96205,2.247263,26.607046,-4.2670345,17.337631,-7.9970355,15.232127,-6.937478,7.4603834,-10.468326,161.4990234375,1810.9603368829585,0.07547951335139319,0.13766219,blues
-92.76854,115.340775,-35.060043,57.853596,1.8453199,26.61206,-14.544862,22.132044,-8.207085,11.007707,-5.644094,7.2728615,-10.202147,92.28515625,1886.705706255258,0.08992387045278638,0.17587894,blues
-95.45586,105.22937,-26.962673,60.836983,-4.847295,21.54521,-13.523774,12.135234,-20.232872,12.151344,-5.229753,10.264026,-9.45371,107.666015625,2068.327653288622,0.10437162889415634,0.16195586,blues
-86.25098,91.9421,-23.4035,68.2495,-3.8901277,22.74218,-9.895618,16.891766,-11.393833,18.429016,-7.011848,10.766728,-11.93729,107.666015625,2235.921973430139,0.14228825524864552,0.16994148,blues
-67.805534,111.709366,-34.657303,61.34179,0.045181416,30.571093,-12.704326,21.166828,-13.13489,16.2878,-6.343271,12.295478,-12.483006,151.99908088235293,1946.5344115984576,0.09745368130804953,0.19614176,blues
-82.485886,94.170334,-27.139204,75.66251,-27.52998,35.58903,-20.298962,25.121317,-15.379852,11.346787,-13.4022875,8.153382,-8.504349,129.19921875,2503.952796432079,0.16758439858262383,0.14170721,blues
-144.99365,95.742805,-21.61032,49.62971,-29.898346,29.358595,-18.849941,17.890139,-9.674273,5.5135674,-9.5545635,6.3690124,-21.091816,112.34714673913044,2279.808618295741,0.11714895148026316,0.10619286,blues
-129.11397,72.11977,-7.7658463,49.26091,-32.721973,21.608433,-27.37464,15.002844,-10.258776,12.437438,-17.034569,7.118173,-18.020405,92.28515625,2839.267572265232,0.15435583155959753,0.096282795,blues
-85.17353,88.81205,-16.331642,59.223236,-35.993603,14.391535,-22.306257,9.651897,-14.823916,11.181605,-14.808832,8.478196,-19.59089,78.30255681818181,2553.2225631938227,0.14685171971749225,0.11736054,blues
-118.37033,74.86732,-19.869467,46.947586,-32.569054,23.835135,-26.374111,17.692514,-13.826244,11.946739,-17.888779,7.555982,-22.900583,107.666015625,2816.7459196931127,0.14631846519446595,0.10030478,blues
-116.546364,97.444626,-13.895614,48.974857,-22.594566,27.76544,-20.240068,18.63935,-14.6516695,8.481434,-16.655897,11.001678,-13.869425,161.4990234375,2340.3362115325717,0.1217751517753483,0.11046952,blues
-95.46325,101.38038,-20.697004,48.66807,-30.27181,20.812763,-18.313585,14.14687,-12.79889,13.44428,-14.0782,7.732656,-19.232273,161.4990234375,2258.530501284298,0.11276500217685759,0.12903935,blues
-113.19473,88.70587,-8.925186,49.48269,-34.573833,15.864125,-17.744791,14.710542,-11.202,15.367768,-15.07657,8.7476635,-18.631788,161.4990234375,2513.747081320468,0.13514619715073528,0.103048086,blues
-121.42954,96.12303,-19.616804,48.020565,-38.80819,24.758066,-32.945824,8.104195,-17.81152,6.1132855,-19.998335,6.7939243,-19.340662,78.30255681818181,2370.9632922676196,0.12514096664570434,0.11654019,blues
-133.0444,105.72737,-22.146265,41.81865,-26.996668,19.124523,-26.56932,19.24604,-15.334524,6.9896555,-10.818551,6.7937427,-11.729829,143.5546875,2159.5483196611644,0.0983489895752709,0.10612649,blues
-89.391495,93.78779,-14.57109,54.391533,-33.51502,19.421158,-19.763674,13.022463,-13.869496,14.611718,-14.970264,10.589299,-18.023413,73.828125,2429.3359591758494,0.13468663832720587,0.12049466,blues
-118.68192,87.62362,6.558794,45.09805,-38.915707,20.813005,-26.863337,13.798009,-17.23861,5.1101575,-15.709853,3.981842,-27.549044,103.359375,2595.2893633321164,0.12924562814434984,0.10387338,blues
-30.129288,103.7448,-19.76573,56.411625,-12.72487,20.194227,-17.348097,16.309156,-18.444427,8.932052,-11.661623,11.210426,-8.851256,99.38401442307692,2094.775833910308,0.10056968665344428,0.2596552,blues
-56.03289,87.84067,-1.6012412,41.205364,-5.620271,27.784927,-24.002584,21.768122,-18.42899,12.328123,-13.717032,11.850819,-3.9822721,112.34714673913044,2515.8691600222824,0.12091612446787926,0.19690311,blues
-86.33549,92.7005,-15.399187,54.052013,0.8667875,31.560293,-14.622711,23.325447,-14.978637,15.339354,-7.0493617,12.182225,-6.110912,117.45383522727273,2225.176865828166,0.10858664497871517,0.19203044,blues
-52.701164,74.455414,-18.715458,56.307217,-3.9593265,31.987156,-16.45779,22.41769,-12.262029,27.228352,-9.233885,7.8071027,-10.567175,117.45383522727273,2645.5300364910313,0.1364685625483746,0.2189702,blues
-29.039146,104.53732,-30.978956,38.154423,-7.991592,30.89167,-20.596235,25.83078,-12.959671,16.941612,-12.263682,10.786708,-10.564546,99.38401442307692,2206.7704721917903,0.11152578064531733,0.24310125,blues
-2.5510156,101.25787,-33.92729,41.518402,-13.815158,31.920723,-21.868599,24.458948,-15.881364,15.794475,-14.372409,12.507439,-13.373967,123.046875,2333.7163897098894,0.12386319659442724,0.25794896,blues
-3.5590715,92.92779,-25.118544,45.18721,-10.871894,31.86242,-18.057922,28.628012,-10.234054,14.673487,-14.906988,14.751648,-15.609783,78.30255681818181,2443.2389164951205,0.12473545133513932,0.2707483,blues
-54.747242,119.48588,-34.86474,37.537148,-15.886235,22.081097,-14.668315,18.534313,-9.643757,11.258853,-11.732052,11.539119,-6.4307194,117.45383522727273,1827.1513096464714,0.09403873597136223,0.24234188,blues
-26.955238,107.34024,-46.812206,40.932655,-21.469862,24.816854,-18.947702,15.260987,-15.0442505,12.270949,-15.239539,14.331287,-13.830045,103.359375,2116.8942510812694,0.12727247303115324,0.24817622,blues
-29.400257,108.69148,-25.5899,38.440144,-18.353867,21.7857,-25.172712,22.406965,-17.606058,14.675623,-12.086358,5.462191,-7.70603,123.046875,2141.332015271235,0.10515129160216719,0.25125322,blues
-19.893549,98.89588,-24.47666,49.585854,-16.200876,30.19781,-18.029512,27.554832,-11.405636,14.877994,-8.908682,11.671264,-10.886021,135.99917763157896,2314.8192389666888,0.11795053393479102,0.25118035,blues
-38.994843,112.03825,-31.817707,38.240677,-6.320669,23.330563,-18.778877,23.932188,-10.934216,13.2348585,-14.38119,13.326929,-10.921999,112.34714673913044,2061.202741434345,0.11339689555921052,0.23509325,blues
-180.14874,131.41078,0.5733361,43.165672,14.135554,25.621378,-5.315874,12.034328,-13.538714,-1.0941218,-7.614392,2.7180743,0.774272,143.5546875,1312.3500760815823,0.059416496347716716,0.15017585,blues
-212.8154,139.06923,9.454341,35.44627,12.709544,20.417665,-5.5739527,10.893662,-8.731713,8.055455,0.1637971,2.6417468,-1.0257349,123.046875,1245.5817719137372,0.04882661329334365,0.12492373,blues
-155.51651,125.655754,1.5753217,45.82987,0.9089945,25.391241,-10.813493,15.574149,-11.929207,1.271778,-6.6615033,-0.7791248,-7.7492247,172.265625,1441.9992540972155,0.050889337025928794,0.15801172,blues
-194.27953,151.85118,-1.1928875,39.1946,16.582485,18.252386,-1.3991611,14.87771,-11.616781,2.4488766,-5.0791736,3.9416006,-0.9037844,172.265625,1006.8779768813248,0.03206556574109907,0.14201057,blues
-346.88687,139.24796,24.084862,22.264013,18.64784,11.657903,9.017679,6.977828,-2.0233011,5.420398,1.6508169,-2.3530061,3.193639,107.666015625,798.568445037982,0.025639678671633127,0.052771624,blues
-177.48735,115.33375,9.963014,54.05621,7.6156197,28.31573,-9.070212,20.05844,-15.045549,6.2224917,-5.688931,1.3798959,-5.843507,143.5546875,1613.4333911575964,0.058235853449109906,0.13184188,blues
-236.38347,161.695,-1.1533349,27.288706,9.581351,20.619047,0.2341277,13.796684,-0.50091976,10.18543,-4.4546185,5.5080886,-3.7167213,63.02400914634146,991.1502533354555,0.03605269204721362,0.09938009,blues
-332.30798,128.08076,28.825216,41.83606,31.234665,23.35822,5.7872233,8.996202,-3.8611279,3.739,-0.8690583,-0.43693066,1.4746559,83.35433467741936,918.3602069536549,0.03231802075270898,0.06304374,blues
-350.3589,169.54633,31.780231,16.713755,28.661758,19.24909,7.8467,10.039795,4.742695,2.915623,3.8965418,1.8103498,-5.970981,58.72691761363637,570.1506880585581,0.021700549051857584,0.06589097,blues
-206.28116,126.62033,10.590663,43.21572,12.4949,19.41366,0.35196817,12.730944,-4.5792894,4.0580115,-4.4092126,3.663423,-1.4560473,103.359375,1239.687998670662,0.05090785543246904,0.14092092,blues
-130.58153,139.9749,-1.2707357,39.310425,-6.3536644,19.767843,-11.213425,27.243687,-16.53454,7.0218787,-1.2004069,1.6136367,-6.6290407,135.99917763157896,1388.4454872380973,0.05714742465654025,0.18706326,blues
-314.58218,139.91444,11.862516,30.102106,-7.5390353,14.907039,-2.6808994,6.701544,-6.395509,2.8176138,-11.706482,2.0630279,-11.438628,143.5546875,1132.5184226709684,0.048313766810178016,0.05132765,blues
-148.6477,145.73776,-9.363346,48.451443,10.54387,18.014605,-2.6345782,16.958082,-11.506824,8.731703,-8.173254,3.2235358,-0.67975885,117.45383522727273,1236.606352338598,0.04462595842202012,0.19820397,blues
-90.70722,100.10759,-23.924429,52.588306,-20.928015,31.502182,-11.213113,20.094328,-10.915236,17.563923,-14.097336,12.994508,-11.420426,123.046875,2310.1410834053427,0.12842590520994582,0.12533903,blues
-177.19162,136.2142,-26.910713,36.372784,-18.759426,20.905872,-1.7765746,3.0159326,-5.5994096,5.6345954,-8.114803,5.645384,-10.786549,92.28515625,1538.9317922233738,0.07479924535603716,0.10503796,blues
-268.18002,135.68788,-34.07107,25.634863,-12.970324,17.894695,-9.997608,5.6292233,-14.146461,7.497626,-3.9705248,8.258684,-1.3527372,95.703125,1505.3776997189811,0.09824505974264706,0.03624397,classical
-324.09195,133.59413,-25.021385,24.567686,-11.939837,17.660225,-5.5225825,1.7202383,-10.571336,-0.8508674,-7.797243,3.5256078,5.046798,112.34714673913044,1360.5964481029573,0.0877715781008127,0.030614555,classical
-235.30643,141.13675,-34.679047,30.99717,-16.400242,23.120686,-11.043703,7.6586423,-19.017239,4.236546,-11.835344,8.918065,-1.442469,99.38401442307692,1490.0147947114058,0.09004972003192724,0.043840673,classical
-326.89987,127.39418,-30.584469,37.475746,-5.291166,20.806992,-1.7857137,-4.6031647,-4.048745,5.2380347,-0.6428717,2.8008628,7.245895,71.77734375,1526.5606707346662,0.10895172213622291,0.029436052,classical
-259.96228,118.93238,-35.606533,31.990017,-16.53549,10.620698,-15.65591,7.4423375,-5.810465,8.268948,-18.018595,-1.1994923,-6.346673,161.4990234375,1705.7324266471085,0.1128666644494969,0.04228822,classical
-264.2774,138.15092,-30.101551,37.82423,-7.1801786,6.7829356,-11.8189,4.712041,-9.843633,5.8637476,-9.573777,2.6703956,-4.796442,143.5546875,1431.5423062932691,0.07523877406636997,0.04325064,classical
-295.74353,134.53831,-22.449306,40.759247,-5.8759794,9.276347,-11.875942,6.294929,-8.866929,4.406289,-9.378154,4.06138,1.6256827,99.38401442307692,1372.8214993768145,0.07292321739551083,0.03322204,classical
-286.86823,135.91835,-24.436617,36.66117,-6.2452145,6.9629345,-8.168272,3.8440666,-4.398346,6.4327855,-4.1305766,1.549041,-4.3528376,215.33203125,1358.926260249797,0.07314694998065016,0.040846772,classical
-292.15292,127.763664,-29.909023,37.442085,-9.556902,5.1130486,-13.823929,7.0317283,-7.0326324,6.4920025,-9.904401,4.713663,0.37483165,135.99917763157896,1516.6480402419818,0.07878788336880804,0.034031406,classical
-356.14395,139.79286,-6.286766,43.188293,-8.879337,11.050314,-8.393051,4.41852,-8.283711,8.682832,-8.135775,3.4271078,-1.440631,234.90767045454547,1216.426225125279,0.05627025686919505,0.023789303,classical
-315.04453,128.73926,-28.93491,30.839514,-8.996638,7.9901075,-9.846989,1.441412,-8.973623,6.049842,-3.320935,7.609508,3.7989612,103.359375,1497.0762956940562,0.08621640987809598,0.029503612,classical
-385.26584,177.27786,-9.337663,24.373219,5.8054414,-4.563062,-6.356949,-6.9578943,-4.127428,3.8580673,-0.3582021,-0.9461222,-3.67056,151.99908088235293,949.3765619854879,0.06072601223877709,0.02149812,classical
-362.7139,143.93861,-18.981813,30.657846,1.0281465,0.28484532,-7.9897437,-3.8509774,-8.94467,3.2497702,-4.4546375,3.649625,4.933547,95.703125,1179.9891396444557,0.06593875471652477,0.03140695,classical
-343.13556,140.08688,-20.911034,32.33219,-3.6868103,2.9435577,-10.66953,0.3191029,-5.784346,7.688079,-3.6771078,2.553818,-3.4980676,129.19921875,1388.2456582676334,0.08088953354779412,0.031721637,classical
-324.6391,147.82701,-31.937817,27.408855,-4.508828,-4.165105,-12.588299,-5.1182966,-7.741826,0.8432943,-8.195583,-0.822447,1.0045,143.5546875,1279.5500532331514,0.0684731309258901,0.03160188,classical
-449.51437,124.97361,-19.919233,27.45221,-5.775594,2.2272975,-6.5527916,10.601105,3.3547378,14.393793,1.9887378,5.250284,4.426795,83.35433467741936,1371.6170328582264,0.07575237640286378,0.011429043,classical
-482.67636,154.86115,-5.025982,29.73767,-1.8687441,8.223096,-4.7659545,9.646515,-3.3353899,4.5322237,-10.103474,-0.6667129,-2.4448435,99.38401442307692,1054.4585145386827,0.04766448880127709,0.008008791,classical
-311.51123,148.66138,-33.509113,10.361734,-12.907805,1.2325778,-12.908661,0.8045732,-9.738699,2.0689793,-5.106063,6.7442927,4.615777,89.10290948275862,1358.9070916597766,0.08111553369291796,0.03737135,classical
-405.6831,145.69487,-0.82672554,23.067648,9.22531,-2.6439388,-5.750473,-2.0919251,-0.6470632,6.759229,2.8076077,2.446449,5.0846725,161.4990234375,1158.0012026973075,0.07066888484423374,0.018668028,classical
-475.86765,141.53087,-8.475215,33.992065,0.5255777,6.034853,0.02793133,9.537156,2.1625168,7.0820994,-8.048426,-0.10827334,0.78827393,95.703125,1184.5272815945475,0.057591488486842105,0.007990337,classical
-300.9405,161.08626,-24.240719,27.966188,-2.8622553,2.3875616,-11.273426,0.22528104,-6.841877,6.0946074,-8.138312,-1.8053259,-4.110151,143.5546875,1218.4372978528554,0.0698128809500774,0.0384091,classical
-278.22952,147.87563,-31.567955,20.35228,-9.5826435,-6.244679,-13.601204,-0.66615534,-7.274475,1.0198703,-11.758481,-0.9619851,-2.2164092,135.99917763157896,1371.3696318927568,0.07956679022349071,0.045445524,classical
-278.78244,160.01924,-28.398985,23.062634,-2.6952755,3.0099838,-11.293977,-0.50866956,-11.364047,3.1734755,-5.107195,4.339189,-4.0708914,107.666015625,1211.2151185706325,0.06844629813273993,0.047890313,classical
-406.96542,163.13947,-2.413815,32.456657,7.907838,9.677142,-5.489042,9.523497,-3.1028214,10.209687,-10.385391,-5.3867087,-8.080066,95.703125,983.7618406456091,0.044227245791408666,0.017124044,classical
-223.17725,163.24625,-34.416225,24.187868,-10.304307,3.2287347,-12.884593,0.8050691,-14.284255,1.6726216,-10.143484,0.24415678,-4.545105,151.99908088235293,1253.132223438827,0.07164771490421827,0.0666634,classical
-221.28345,173.33664,-37.456543,24.362452,-8.687614,3.3857913,-12.841177,1.0815359,-15.328135,0.42323717,-9.623609,2.292809,-4.4855638,129.19921875,1184.0658218421813,0.068293993687113,0.06411321,classical
-319.33237,143.66473,-31.164366,10.908863,-5.5538907,-4.265031,-8.95256,-5.58349,-8.020538,2.3426132,-4.4772716,-0.31978726,0.9748614,161.4990234375,1278.574558748878,0.08174818292859908,0.038869526,classical
