mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,tempo,spectral_centroid,zcr,rms,label
-213.74776,118.82836,6.089958,49.519913,7.3013377,15.493789,-1.405932,4.9055257,-21.940527,12.942777,-5.5169373,-3.1102169,-2.7289002,112.34714673913044,1377.7969788729476,0.05816324680974478,0.12463861,blues
-317.90503,122.1656,20.602457,39.947655,19.615236,12.67516,7.126405,3.040704,-8.947798,9.774217,5.8092656,0.26428574,5.8142796,151.99908088235293,1029.8378757487762,0.03908855677204176,0.061724883,blues
-305.9663,109.79765,5.435192,50.59151,9.065931,22.436138,1.2356327,0.9829639,-6.8280883,18.14177,9.506197,4.8854594,4.4882746,151.99908088235293,1223.2745780728605,0.044384878915313224,0.073338345,blues
-300.14572,117.574844,0.5845302,53.894043,15.019779,17.371487,-3.669577,3.8955445,-12.07706,18.991148,6.5698314,2.564822,3.9898894,151.99908088235293,1264.7355130968504,0.05123554415603248,0.06556281,blues
-252.90872,114.71419,-7.997773,47.761356,7.8174167,19.048525,0.5917872,10.854329,-19.631968,14.764397,3.1278934,2.95485,-2.2745554,99.38401442307692,1517.7004116072546,0.07067956061484919,0.07144401,blues
-230.68869,121.47393,-4.7322025,39.10722,-0.8552185,14.281492,7.1424103,-1.2354624,-14.902429,13.907683,4.0669527,-1.7068509,-0.51883775,99.38401442307692,1453.8298732958212,0.06500031721287702,0.077655636,blues
-235.73244,129.61655,-5.2732625,45.19275,5.5899367,13.290959,3.6111803,0.49125853,-20.268543,12.157612,1.2526981,-2.4161298,0.15924773,103.359375,1291.862159892898,0.05514179415603248,0.09249495,blues
-224.1163,125.597885,-10.108156,42.23269,1.755826,20.02251,-7.224646,8.939671,-17.196743,21.270264,0.3295131,4.57708,-3.2096288,198.76802884615384,1471.6132679094094,0.06601993003190255,0.08572269,blues
-239.45851,126.214455,-4.108265,34.919243,0.7176769,18.555532,-3.565389,2.6282039,-17.761045,18.935364,4.234574,3.9010658,-2.9526772,198.76802884615384,1411.142589380083,0.05792647005510441,0.07414736,blues
-240.64568,114.43971,0.4238362,45.43899,5.01707,21.75616,-4.1264305,5.3753743,-13.309158,15.763927,-2.078497,1.9554737,-0.08367028,198.76802884615384,1484.970107469719,0.059613362819025524,0.084068425,blues
-234.92363,138.1024,-4.2531548,63.66526,17.65624,10.087565,1.5430772,2.903427,-14.57191,7.444864,6.411616,-4.0559745,0.61754113,172.265625,1136.165623922387,0.050082248767401395,0.10226902,blues
-240.05489,137.50417,-6.219817,63.120388,14.88676,11.229062,2.576874,0.94104457,-20.067,7.253018,7.1510963,-3.4816682,1.0636545,161.4990234375,1159.3708511318791,0.05386614522911833,0.09855968,blues
-263.4831,147.91994,0.36414707,56.067097,22.521942,9.539318,5.2892585,-1.1525768,-15.4686165,5.9695406,7.585337,-4.056698,2.7888365,172.265625,971.1752119167605,0.040804905017401395,0.078736566,blues
-254.14574,103.37953,8.88622,52.84549,7.555824,28.038433,-3.4570181,13.098064,-18.288494,20.003475,-3.2532532,3.156933,-5.5140276,198.76802884615384,1628.1353722726396,0.060012144721577725,0.071158096,blues
-269.15155,105.14613,10.872681,43.511547,-0.17050163,26.83219,-3.2093928,12.963764,-17.932884,16.319952,-6.300447,4.472256,-4.1091304,83.35433467741936,1658.6998446540813,0.05971532410092807,0.058717515,blues
-241.04434,115.91604,16.722395,40.93337,3.7496755,18.78851,-5.897835,-0.7494092,-21.482998,7.592335,-3.2950172,4.7825856,0.94506866,83.35433467741936,1325.992437206286,0.04847239341647332,0.1089144,blues
-253.80928,142.4381,-3.3656793,52.326347,5.4724746,14.320803,-1.9110073,-3.9997287,-16.796108,12.573455,-2.836999,3.2907808,2.024157,123.046875,1114.5428591793907,0.05277289370649652,0.09276892,blues
-237.63599,143.56805,-2.8406863,44.625805,0.97763395,8.641275,1.0616521,-6.4993176,-12.747913,10.816883,-1.8767062,2.3466928,2.4742923,123.046875,1131.576255057458,0.052490800826566125,0.09647967,blues
-221.37004,133.49188,-12.643019,49.77113,5.000257,7.2436137,-1.1875834,2.3983006,-18.209934,10.4625435,1.4244983,-1.3353348,-0.8510218,123.046875,1341.8639739439207,0.07103076058584687,0.103280015,blues
-232.8734,132.94475,3.8433719,40.14689,2.8976347,19.45746,-10.353642,9.382915,-21.219872,13.783563,-5.068149,3.8889353,-4.8335543,89.10290948275862,1335.6453841085174,0.05046743583236659,0.07206052,blues
-230.26369,125.56241,7.5222874,43.74529,2.1278949,15.556164,-4.514758,8.314042,-18.763506,13.815627,-4.2039766,1.6867125,-4.984546,135.99917763157896,1407.7072937012792,0.04966647331786543,0.07592642,blues
-229.37764,125.094604,7.8328366,37.314148,-1.4152983,19.13147,-4.0595694,8.946903,-16.06296,15.6996565,-3.650074,3.7010438,-4.65165,135.99917763157896,1427.0093178620082,0.05709491915603248,0.077777974,blues
-277.6774,131.05414,10.767134,50.96896,11.905212,20.464546,-0.47718844,-1.7595028,-18.430069,15.5887165,4.7037525,0.027526077,-0.5783966,99.38401442307692,1102.5447076876196,0.05063850420533643,0.09033911,blues
-267.94638,144.06892,10.750121,50.77683,13.608411,22.104479,2.74363,5.938975,-17.514166,18.664738,-0.13367882,-1.2886744,1.3872756,99.38401442307692,1041.7594107438892,0.05013889392401392,0.09745773,blues
-251.0154,145.4112,8.051974,47.444073,15.553399,22.669708,4.1666427,2.6907215,-14.390716,16.208464,3.2060695,-1.2541763,3.1164715,99.38401442307692,996.946280370253,0.04287585194315545,0.11523211,blues
-247.25233,140.04211,9.043298,45.325157,14.823963,17.131071,7.1089067,4.3691673,-10.13568,16.878494,5.792175,-3.385379,2.2313561,95.703125,1047.5024122528816,0.04842254567865429,0.11302518,blues
-231.92735,143.92148,-6.931584,52.91349,-1.4962331,15.367126,-0.2881777,1.0430348,-19.743864,20.335707,2.6517155,1.5864539,0.92337567,95.703125,1192.287007006375,0.0643590940400232,0.103502624,blues
-227.22475,131.06876,1.3846682,54.78232,6.6555147,15.167689,3.786981,0.81947345,-15.160038,17.447744,3.2837696,-1.757992,6.0064764,99.38401442307692,1230.442917899427,0.06271751740139211,0.12343769,blues
-206.87547,143.0088,-20.959528,62.66191,5.0222764,12.275536,-0.5699943,-4.81863,-10.752165,-2.5211298,-3.47302,-11.433358,-12.9967785,184.5703125,1209.0576711991325,0.05650807533352668,0.12455199,blues
-230.03386,137.42729,-18.87025,68.64207,2.3396692,14.465915,-2.4340053,0.6477019,-9.554248,-0.96739775,-5.671359,-9.038706,-11.328708,184.5703125,1259.5588608374771,0.05517917995939675,0.10041422,blues
-249.50711,139.58981,-10.199732,65.70482,3.1568365,15.293796,2.9266276,3.928263,-7.5760803,0.661142,-3.5613053,-4.2346516,-11.57818,184.5703125,1164.8719045073422,0.04538863109048724,0.08044646,blues
-261.94293,136.80591,-11.964341,64.40726,12.955828,10.097224,7.7336307,1.53207,-1.8174591,-2.5859795,6.9895945,-1.335606,-4.2644954,103.359375,1072.0825730200597,0.04925522948085847,0.10865306,blues
-285.1296,128.15695,-6.3816614,75.04306,11.695459,10.594315,5.991521,-0.46818113,-0.5893252,-1.1770338,1.696142,1.206586,1.1469712,103.359375,1172.4395118279504,0.04838062826276102,0.07166588,blues
-279.89972,132.06213,-6.177265,76.73568,10.385954,11.894956,5.6723223,-1.6960825,-1.890832,-1.16713,1.2565835,1.3376191,-0.19968323,103.359375,1116.9766415628555,0.044074463457076565,0.0803876,blues
-251.63696,132.6651,3.3723416,67.10961,20.517601,8.04009,8.393547,-1.4351432,0.013819648,-0.38266563,-0.72945076,-2.8405218,-2.2274666,184.5703125,1023.7850220076803,0.04380483251160093,0.104483254,blues
-251.5687,138.2159,-7.147501,72.97255,7.939249,8.559032,0.94524467,7.571546,-1.4166453,0.7270914,-4.508009,-3.6218839,-5.7242966,172.265625,1170.1101353009612,0.055677657337587005,0.07755679,blues
-252.44876,133.2613,-4.990141,70.088135,15.485143,6.055414,2.5291991,4.482511,-0.0716118,-0.4477114,-1.2402452,-1.6274482,-2.4464946,92.28515625,1137.9791864385313,0.0554692031612529,0.0851737,blues
-299.97327,121.97236,-10.039703,67.288445,11.935118,18.303255,5.181261,10.834435,-1.3577619,9.125771,3.9217882,-5.4343204,0.31174484,83.35433467741936,1229.8471520251917,0.05168190799013921,0.069428734,blues
-311.11096,123.858894,9.263016,61.8723,7.2819457,15.691963,5.7986565,8.1550665,-2.0278316,-0.9114396,2.0914016,-4.3786836,1.2317157,83.35433467741936,1140.4883231881513,0.0478492966937355,0.05528645,blues
-268.13834,111.42646,2.957792,49.1572,13.34874,5.1754665,2.6100497,-2.5505166,-2.8239052,1.7767898,5.822925,-0.8218715,4.5638785,83.35433467741936,1229.8750054477853,0.056137616009280744,0.105850615,blues
-243.75406,132.70335,-16.211687,80.19216,-3.2012572,12.078392,-1.6247429,6.0131383,-9.477613,-5.6965203,-5.74261,-2.7919924,0.048756115,95.703125,1353.9215663795899,0.0677974550464037,0.08805848,blues
-213.70738,143.98396,-30.15648,61.874443,2.2101994,4.3163357,1.0074706,4.2167373,-7.0636353,-8.00634,0.8268226,-3.2106996,-0.93029714,92.28515625,1274.5566511049499,0.06235838710846868,0.10630698,blues
-234.07593,124.53789,-33.483948,78.09615,-5.008105,15.255604,-5.084995,3.3324966,-8.862082,-8.218816,-8.16329,-2.9998,-3.5181978,92.28515625,1550.5147492002172,0.08645976834396751,0.09239141,blues
-244.21274,144.39742,-17.96077,46.47133,19.89763,12.933279,5.548737,5.779453,-9.0425825,-4.1282115,-1.443709,-3.974826,-3.8149154,103.359375,1059.1554797015397,0.05101802675464037,0.11659793,blues
-258.8365,136.63223,-16.399996,68.00272,17.941298,13.084302,1.2491206,0.4417416,-8.913409,-0.76588166,-4.675212,-1.1440496,0.10017696,103.359375,1160.6348017101907,0.04758646316705337,0.085139126,blues
-249.23807,143.4755,-21.439468,63.53165,16.444782,10.325551,1.6420242,-0.7867895,-9.47713,-2.4451506,-4.1591883,-1.7100056,0.0047111777,103.359375,1128.0463017265654,0.04527647368039443,0.096888214,blues
-243.72162,102.28651,18.023201,24.749043,3.7966478,25.442013,-18.999142,11.504536,-20.221977,4.069729,-25.704117,-7.491084,-5.4861264,129.19921875,1556.4288096462485,0.0484361405162413,0.1261842,blues
-235.05217,96.233826,26.22188,26.45385,1.531223,27.144314,-19.450798,17.741951,-24.540272,4.659138,-21.997906,-7.6238604,-7.594593,123.046875,1864.665330811324,0.062281349695475635,0.11777436,blues
-223.39778,106.391426,7.6803436,21.169909,0.040516157,26.14806,-13.31562,16.92635,-22.942348,5.1855125,-22.57065,-2.379376,-2.6073647,135.99917763157896,1526.446696415889,0.04782777153422274,0.12956159,blues
-206.74727,118.65678,18.297573,25.759703,-1.2944535,20.201176,-23.055109,17.890387,-24.088266,-0.53906125,-17.25259,-7.909875,-17.961117,143.5546875,1424.8292698389407,0.04462732018561485,0.16359708,blues
-207.95853,113.326645,26.983843,31.702168,2.253332,18.182917,-24.020216,18.650433,-26.735983,5.4945483,-18.908936,-7.5567517,-16.8303,151.99908088235293,1477.0767694653214,0.0385810161687935,0.16091183,blues
-206.53528,122.12588,23.866648,28.079996,-4.826628,18.764742,-19.211628,17.537724,-26.273474,1.9444995,-17.493948,-8.121741,-18.284454,151.99908088235293,1234.813594780313,0.034681563587587005,0.18504705,blues
-211.5244,108.74323,20.65273,29.360785,1.419799,23.848782,-27.781,11.983868,-27.371038,-4.546158,-29.059717,-14.729352,-12.464164,151.99908088235293,1451.9018918264144,0.04305711644431554,0.15140222,blues
-225.80716,112.8506,20.557112,30.46329,1.9114275,21.134865,-16.12492,14.093339,-26.540922,-4.1012015,-27.154396,-14.10155,-17.139032,92.28515625,1261.1761996476844,0.04109379531612529,0.15647398,blues
-228.8313,112.93166,12.922347,34.48926,5.125159,24.071232,-18.582132,11.550979,-26.196085,-3.2309177,-23.911371,-9.35915,-9.134736,151.99908088235293,1283.6444275482502,0.044596731801044086,0.14624953,blues
-287.37668,117.89898,20.158482,23.820263,4.508553,25.063948,-6.2745833,14.995784,-11.74751,0.31088525,-13.346564,-3.7334442,-6.090809,112.34714673913044,1039.9689954612186,0.028929814385150812,0.11684859,blues
-277.33572,98.81072,21.470694,24.022873,2.4543443,29.05333,-19.414362,16.65028,-16.17675,6.481583,-20.607204,-4.0226936,-14.728002,143.5546875,1631.079938558834,0.05442466647331787,0.10260854,blues
-303.44595,103.63904,12.728767,24.942343,8.477983,24.109558,-16.458162,7.22779,-9.457068,-0.8111019,-14.053414,-11.08766,-15.279645,123.046875,1263.2117258695218,0.034663437137471,0.083783425,blues
-246.5525,109.85565,36.335205,33.900146,1.2319535,27.617727,-18.507545,13.580831,-23.076788,-4.562038,-28.875458,-11.59367,-18.21603,107.666015625,1361.299944638111,0.04021126377610209,0.13355054,blues
-213.58513,103.335495,30.876553,25.245174,-2.9909258,25.613596,-28.335964,18.73746,-28.56166,5.463318,-28.571177,-12.914012,-16.93623,95.703125,1705.4761712862503,0.05092399579466357,0.1512317,blues
-256.70624,113.333305,35.285107,31.58949,0.26123685,28.845924,-17.256184,10.314267,-21.830297,-6.3853774,-26.571892,-9.058005,-14.109751,107.666015625,1222.664300339867,0.034452717154872387,0.11417794,blues
-237.61118,106.5085,17.72835,24.570852,-4.2027473,28.42989,-15.064997,18.399822,-26.347906,5.60512,-19.7647,-10.688961,-15.487654,129.19921875,1480.7387556271362,0.04285319388051044,0.12570979,blues
-208.48775,108.66498,12.5467825,23.94273,1.4360666,31.363308,-20.44306,17.187618,-30.882792,6.284683,-19.823416,-10.427252,-11.234418,184.5703125,1587.7579165808208,0.048838321128190254,0.13482837,blues
-206.35774,103.95394,14.99434,28.831404,-3.0397582,32.329685,-19.017614,17.810638,-25.614172,2.4114778,-21.65285,-9.842844,-16.833855,129.19921875,1544.854022125284,0.04524135368329466,0.14669207,blues
-171.29564,118.437035,12.267077,20.651371,-11.300877,27.134893,-23.976141,18.480757,-23.784492,1.2381579,-20.000347,-2.7434788,-18.070902,129.19921875,1543.5054555708032,0.04831152117169374,0.18147285,blues
-161.94702,119.60584,13.482011,22.40384,-1.384284,23.53252,-27.773718,20.605976,-19.438768,3.6388962,-22.748175,-4.259822,-17.123371,135.99917763157896,1557.507019297391,0.04582366589327146,0.1781861,blues
-183.82436,125.221466,18.09986,22.451525,-5.52092,24.037256,-22.540367,18.494255,-25.48387,0.8593604,-21.024944,-6.335463,-17.505953,129.19921875,1418.6207472148628,0.04186983396171694,0.15980844,blues
-199.06445,115.69042,17.275665,26.22841,0.46591675,25.578068,-21.439383,11.035615,-26.213203,-5.237622,-26.077763,-11.632521,-16.91954,117.45383522727273,1299.4804434740286,0.03707312209976798,0.1948086,blues
-210.27698,119.13015,21.657152,26.860489,0.92652786,22.726717,-18.780844,9.047133,-26.713276,-9.169666,-24.57377,-13.332044,-16.58934,151.99908088235293,1128.6905886655657,0.03343423723897912,0.19465235,blues
-190.97705,115.04332,14.372343,23.344357,-1.0994953,24.867079,-26.829475,13.892947,-27.991444,-7.912009,-24.280216,-10.625175,-17.82203,151.99908088235293,1316.1098273454452,0.04004699282192575,0.20318444,blues
-345.0736,95.58496,18.762281,25.189915,6.7505345,22.26318,-4.9746776,10.955755,-9.78149,-0.708438,-11.158747,-6.7172046,-5.576558,75.99954044117646,1251.5602301570607,0.0526358124274942,0.062337708,blues
-339.3013,107.621864,25.118319,28.935602,6.22461,23.80256,-4.623804,12.870893,-13.504634,-0.59387475,-10.752975,-8.069172,-11.5034485,123.046875,1136.333396337149,0.04597660781612529,0.06395363,blues
-305.53467,109.53116,13.77194,27.508356,6.7913795,23.526287,-12.888372,16.031622,-10.296506,0.9598009,-16.075396,-11.391481,-11.02764,117.45383522727273,1177.3551025629247,0.045629939457656615,0.08082898,blues
-201.6305,110.6023,20.793472,25.720217,0.859557,20.480295,-25.416977,18.489843,-18.025196,5.134982,-26.251993,-7.575286,-19.334942,89.10290948275862,1504.1967626486191,0.04409145700406032,0.16218033,blues
-196.77608,112.309395,17.892149,23.084896,-2.089518,23.170609,-23.028946,14.039028,-17.489937,5.857399,-26.691864,-2.1385586,-15.37861,172.265625,1505.2070961135817,0.045109936919953596,0.15428275,blues
-179.21371,111.02037,25.37647,30.245937,-0.7527437,26.868822,-27.807451,18.330997,-15.375759,6.4838343,-24.149937,-5.3921766,-18.127342,86.1328125,1532.4795001972934,0.04371080155162413,0.18721835,blues
-336.67438,124.53049,22.297333,15.301177,11.105364,18.238316,-6.5891366,-2.317826,-16.197989,-13.71165,-17.286695,-15.16403,-20.399296,117.45383522727273,871.7540698902277,0.030944116154292343,0.0723946,blues
-307.82816,119.68908,18.068922,20.166872,3.0071762,29.062487,-9.934498,7.867909,-20.941004,-3.6222816,-18.237175,-5.877583,-15.496089,117.45383522727273,1238.1827854899097,0.03633107054814385,0.08141862,blues
-273.99307,104.99884,16.705793,17.300632,6.0356283,23.742514,-15.002011,3.1215847,-18.231947,-5.220161,-18.367487,-8.530627,-13.928149,129.19921875,1344.5327761491162,0.03851644069025522,0.103479534,blues
-106.34259,90.69161,-3.3028522,71.82423,-13.837281,38.758156,-14.59506,20.671907,-19.192808,17.072268,-21.433336,6.688122,-8.353021,117.45383522727273,2343.8209830045516,0.10337741081786543,0.1357855,blues
-109.099144,93.18901,-5.31081,73.923,-11.469567,39.38129,-13.161695,19.302057,-18.009136,14.639011,-20.244314,6.4115186,-8.501631,172.265625,2214.089132402401,0.09468917669663574,0.13604747,blues
-116.42628,89.50494,-0.1290769,77.56005,-11.134867,40.585567,-12.9336,22.74381,-15.391781,7.801254,-23.657034,5.7937007,-8.251843,112.34714673913044,2259.698811260635,0.09446372897331787,0.13214897,blues
-108.24701,86.793686,-2.7845893,54.892105,-6.9756002,40.52882,-5.71528,27.030354,-19.245707,16.514635,-17.191132,12.714971,-2.8124177,123.046875,2446.2965577368445,0.10325958889211137,0.12919086,blues
-108.89751,85.55657,-2.7084327,58.84182,-5.623323,38.84392,-7.142659,29.32872,-21.265316,11.006963,-21.19552,11.323206,-6.3889694,129.19921875,2426.924308397989,0.10379885078306264,0.12701474,blues
-105.54352,94.22942,-8.154475,53.90968,-12.564605,37.021065,-7.485534,30.427979,-20.0249,13.31562,-20.399729,13.246183,-5.565427,129.19921875,2298.6818381262947,0.09925251051334107,0.13067997,blues
-153.32051,67.766426,-3.9941237,78.99548,2.9659164,45.464672,-6.9197097,34.025665,-9.527253,8.395093,-23.539433,10.412145,-1.4408569,172.265625,2416.764563743011,0.11186851979408352,0.11236335,blues
